,HRR,Total Hospital Beds,Total ICU Beds,Available Hospital Beds,Potentially Available Hospital Beds,Available ICU Beds,Potentially Available ICU Beds,Adult Population,Population 65+,Fipscode,Week,Concentration
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-08-10,1434.4674248821657
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-08-17,607.0739592653315
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-08-24,463.07630539747134
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-09-07,392.083353978202
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-09-21,329.34750592405584
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-09-28,324.9456513302813
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-10-05,372.7838080545319
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-10-12,292.762300410298
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-10-19,244.44635484338505
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-10-26,387.33500681537816
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-11-02,633.4570277062265
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-11-09,545.3589137401021
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-11-16,637.2330835718072
235,"Salt Lake City, UT","3,999",526,"1,804","2,902",277,402,"1,552,687","249,737",49035,2022-11-23,807.3118067626062
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-06-09,34.05773100509642
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-06-16,46.39046316061584
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-06-23,40.7752284005872
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-06-30,64.01942489259046
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-07-07,89.36030963516741
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-07-14,151.25100312876037
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-07-21,162.21170467037578
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-07-28,187.86235620485
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-08-04,284.43121591816833
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-08-11,412.5576224933896
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2021-08-18,500.6055488108083
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-08-10,419.0056253158065
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-08-17,462.2230627804697
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-08-24,388.7553991432815
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-08-31,382.3709113633778
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-09-07,533.4776733077418
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-09-14,484.8810947998138
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-09-28,442.8159618743757
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-10-05,366.98350666453575
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-10-12,332.2938390931008
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-10-19,296.62985591204307
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-10-26,211.2640192839597
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-11-02,230.25618170586984
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-11-09,470.2929173725106
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-11-16,902.1869429213616
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-11-23,914.430864142997
238,"San Bernardino, CA","5,691",690,"2,125","3,908",231,460,"2,406,889","366,977",6071,2022-11-30,1990.208999981609
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2021-06-16,12.866657584705752
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2021-06-23,35.23604770817534
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2021-06-30,110.7644291326614
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2021-07-07,173.4120475221769
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2021-07-14,129.68314829983737
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2021-07-21,144.22782043235054
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2021-07-28,190.66069425445207
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2021-08-04,201.2736218100406
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2021-08-11,324.5415981281801
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2021-08-18,326.4944745978024
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-01-26,439.34056651771306
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-02-02,342.8752698402304
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-02-09,199.25576394162712
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-02-16,192.64504735668825
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-02-23,125.02535617072635
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-03-02,122.97887517375136
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-03-09,79.3533991834275
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-03-16,69.00602929577343
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-03-23,100.1938975245766
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-03-30,117.6664942353937
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-04-06,157.29948619805182
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-04-13,216.74586650400684
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-04-20,224.988481104902
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-04-27,201.3713546181445
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-05-04,228.39079332264808
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-05-11,251.5980207556364
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-05-18,323.61718241087914
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-05-25,511.358373875982
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-06-01,395.21317601752895
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-06-08,537.8601444336325
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-06-15,521.4500095913929
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-06-22,562.594939284663
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-06-29,788.5520847112442
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-07-06,1062.2900383650328
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-07-13,1129.8991803645215
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-07-20,1045.74848736578
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-07-27,772.7854833000898
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-08-03,687.083981180475
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-08-10,495.0572576271423
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-08-17,461.0226555243399
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-08-24,477.77924520898273
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-08-31,514.7280669457505
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-09-07,646.2096319499893
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-09-14,605.6435720595709
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-09-28,403.4221361858313
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-10-05,340.9439743651734
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-10-12,372.9184368539586
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-10-19,282.7802018343884
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-10-26,206.57675273702264
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-11-02,191.1930687938961
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-11-09,207.4750090597479
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-11-16,307.1109475418114
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-11-23,567.7075494260822
239,"San Diego, CA","6,178",802,"1,949","4,064",358,580,"3,005,567","497,077",6073,2022-11-30,537.6985347849949
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2020-02-19,0.0
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2020-04-01,0.0
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2020-05-06,32.279892234888
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2020-05-13,98.8489510314518
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2020-05-20,30.58856194337039
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2020-05-27,5.783066790592858
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2020-06-03,6.776121747912636
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2020-06-10,3.095240899095315
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2020-07-15,264.46164492506944
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-05-04,302.39435373131244
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-05-11,522.5081637423192
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-05-18,651.8637513727423
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-05-25,1340.95030448817
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-06-01,1249.840040155709
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-06-08,1247.5201952338873
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-06-15,1418.0877940289747
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-06-22,1458.7377954410647
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-06-29,1308.4742478549106
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-07-06,744.6225168956088
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-07-13,2327.707325584124
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-07-20,6712.864115644024
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-07-27,3004.2956112213783
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-08-03,924.2740937517792
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-08-10,619.1944114707428
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-08-17,627.3956197550116
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-08-24,523.2872807524827
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-08-31,898.1255236264733
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-09-07,580.7318920606427
242,"San Luis Obispo, CA",390,54,202,296,33,44,"213,703","46,965",6079,2022-09-14,274.98032312104044
